rop_start,gnb_id,cell_id,profile,RRC_ConnEstabAtt,RRC_ConnEstabSucc,PDU_SesEstabAtt,PDU_SesEstabSucc,MM_HoExeAtt,MM_HoExeSucc,DRB_RelActNbr,DRB_RelActAbnormal,RRU_PrbTotDlUsedPct,DRB_UEThpDl_Mbps,DRB_UEThpUl_Mbps,RRC_ConnMean,Cell_UnavailSecs
2026-07-08T15:15:00,gNB-002,NRCell-006,degraded,245,230,228,223,79,74,223,7,55.3,194.8,30.6,41.8,0
2026-07-08T15:30:00,gNB-001,NRCell-001,urban,350,348,344,343,152,150,343,3,66.2,187.5,25.8,52.2,0
2026-07-08T15:30:00,gNB-001,NRCell-002,suburban,188,185,180,179,78,77,179,1,60.6,198.5,30.1,35.8,0
2026-07-08T15:30:00,gNB-001,NRCell-003,rural,61,60,58,57,26,26,57,2,71.0,162.1,22.4,14.6,0
2026-07-08T15:30:00,gNB-002,NRCell-004,urban,342,339,336,334,140,138,334,2,55.0,203.8,23.0,60.7,0
2026-07-08T15:30:00,gNB-002,NRCell-005,rural,48,47,45,44,17,15,44,1,59.7,214.0,28.3,8.5,0
2026-07-08T15:30:00,gNB-002,NRCell-006,degraded,202,194,187,181,58,52,181,5,62.7,191.7,24.2,32.8,0
2026-07-08T15:45:00,gNB-001,NRCell-001,urban,347,344,327,326,120,118,326,0,53.4,205.9,20.7,65.4,0
2026-07-08T15:45:00,gNB-001,NRCell-002,suburban,172,170,169,168,61,59,168,2,56.4,222.5,23.5,40.8,0
2026-07-08T15:45:00,gNB-001,NRCell-003,rural,59,58,55,54,22,22,54,1,61.7,182.3,27.1,12.2,0
2026-07-08T15:45:00,gNB-002,NRCell-004,urban,354,351,335,335,118,118,335,2,58.0,197.6,34.0,95.8,0
2026-07-08T15:45:00,gNB-002,NRCell-005,rural,44,44,42,42,18,18,42,0,61.9,204.1,20.6,9.2,0
2026-07-08T15:45:00,gNB-002,NRCell-006,degraded,240,231,228,223,96,91,223,6,63.3,199.5,25.4,49.0,0
2026-07-08T16:00:00,gNB-001,NRCell-001,urban,368,365,359,358,161,160,358,2,57.9,187.7,23.0,76.9,0
2026-07-08T16:00:00,gNB-001,NRCell-002,suburban,182,180,172,169,47,44,169,3,56.9,208.3,22.4,28.1,0
2026-07-08T16:00:00,gNB-001,NRCell-003,rural,88,86,84,84,28,27,84,0,60.5,180.6,24.9,16.9,0
2026-07-08T16:00:00,gNB-002,NRCell-004,urban,339,337,332,329,131,129,329,2,53.5,201.0,27.5,75.5,0
2026-07-08T16:00:00,gNB-002,NRCell-005,rural,45,45,44,44,19,18,44,0,64.2,176.9,26.0,10.7,0
2026-07-08T16:00:00,gNB-002,NRCell-006,degraded,200,192,184,174,51,45,174,4,65.6,192.6,28.1,38.8,0
2026-07-08T16:15:00,gNB-001,NRCell-001,urban,273,271,263,262,84,83,262,1,62.3,187.2,20.3,53.4,0
2026-07-08T16:15:00,gNB-001,NRCell-002,suburban,167,166,161,160,70,67,160,0,66.7,180.3,31.6,38.4,0
2026-07-08T16:15:00,gNB-001,NRCell-003,rural,66,66,64,64,29,28,64,0,66.6,171.0,24.3,13.4,0
2026-07-08T16:15:00,gNB-002,NRCell-004,urban,376,374,372,368,101,98,368,3,55.3,207.6,35.4,87.3,0
2026-07-08T16:15:00,gNB-002,NRCell-005,rural,54,53,50,49,14,14,49,0,59.4,214.1,32.8,8.3,0
2026-07-08T16:15:00,gNB-002,NRCell-006,degraded,221,211,206,202,65,62,202,5,60.3,179.4,28.7,33.5,0
2026-07-08T16:30:00,gNB-001,NRCell-001,urban,296,294,283,280,88,87,280,1,59.3,209.8,32.9,63.0,0
2026-07-08T16:30:00,gNB-001,NRCell-002,suburban,198,196,190,189,68,65,189,3,57.0,195.9,21.3,40.3,0
2026-07-08T16:30:00,gNB-001,NRCell-003,rural,67,65,62,62,16,16,62,1,60.3,191.1,25.4,12.2,0
2026-07-08T16:30:00,gNB-002,NRCell-004,urban,351,346,334,334,94,91,334,1,63.8,197.4,32.4,73.3,0
2026-07-08T16:30:00,gNB-002,NRCell-005,rural,52,52,51,50,20,20,50,0,59.2,192.7,22.4,11.4,0
2026-07-08T16:30:00,gNB-002,NRCell-006,degraded,198,192,187,182,75,66,182,1,64.3,193.4,26.9,41.7,0
2026-07-08T16:45:00,gNB-001,NRCell-001,urban,313,311,305,304,115,111,304,5,64.9,181.2,29.6,57.0,0
2026-07-08T16:45:00,gNB-001,NRCell-002,suburban,173,173,172,172,50,46,172,0,63.9,171.1,22.7,28.0,0
2026-07-08T16:45:00,gNB-001,NRCell-003,rural,65,63,60,60,24,24,60,2,73.0,160.9,25.1,11.8,0
2026-07-08T16:45:00,gNB-002,NRCell-004,urban,383,382,366,364,134,132,364,0,62.5,196.6,30.4,93.4,0
2026-07-08T16:45:00,gNB-002,NRCell-005,rural,53,51,49,49,13,13,49,0,63.3,168.2,19.8,10.4,0
2026-07-08T16:45:00,gNB-002,NRCell-006,degraded,196,188,183,178,80,78,178,5,55.1,216.7,30.4,39.8,0
2026-07-08T17:00:00,gNB-001,NRCell-001,urban,358,355,342,340,151,148,340,0,63.1,178.7,28.7,78.4,0
2026-07-08T17:00:00,gNB-001,NRCell-002,suburban,192,188,185,184,48,46,184,3,60.0,182.2,23.5,32.7,0
2026-07-08T17:00:00,gNB-001,NRCell-003,rural,77,74,70,70,24,23,70,1,65.2,188.0,32.0,13.4,0
2026-07-08T17:00:00,gNB-002,NRCell-004,urban,358,355,344,341,108,107,341,2,55.8,184.9,31.4,74.1,0
2026-07-08T17:00:00,gNB-002,NRCell-005,rural,47,47,45,45,16,15,45,2,72.9,146.1,17.5,8.2,0
2026-07-08T17:00:00,gNB-002,NRCell-006,degraded,248,238,232,226,105,98,226,3,58.5,197.0,32.2,55.6,0
2026-07-08T17:15:00,gNB-001,NRCell-001,urban,332,330,326,323,147,146,323,0,64.3,176.1,26.9,59.0,0
2026-07-08T17:15:00,gNB-001,NRCell-002,suburban,228,226,222,220,75,72,220,1,65.8,175.4,20.4,49.6,0
2026-07-08T17:15:00,gNB-001,NRCell-003,rural,67,65,63,63,23,23,63,1,71.6,175.9,25.9,15.7,0
2026-07-08T17:15:00,gNB-002,NRCell-004,urban,407,403,390,388,154,151,388,4,58.8,200.5,26.5,105.8,0
2026-07-08T17:15:00,gNB-002,NRCell-005,rural,49,49,47,45,13,13,45,0,68.1,176.0,26.2,8.8,0
2026-07-08T17:15:00,gNB-002,NRCell-006,degraded,220,210,206,202,85,73,202,3,67.7,158.0,19.4,37.7,0
2026-07-08T17:30:00,gNB-001,NRCell-001,urban,337,335,334,329,102,100,329,1,63.6,185.7,22.2,54.3,0
2026-07-08T17:30:00,gNB-001,NRCell-002,suburban,227,227,218,213,73,71,213,1,74.6,159.2,19.3,38.3,0
2026-07-08T17:30:00,gNB-001,NRCell-003,rural,71,69,65,65,30,27,65,4,70.9,174.4,30.1,16.1,0
2026-07-08T17:30:00,gNB-002,NRCell-004,urban,391,384,373,370,109,105,370,2,71.6,176.8,24.5,86.5,0
2026-07-08T17:30:00,gNB-002,NRCell-005,rural,52,52,51,50,19,19,50,1,78.5,143.4,14.8,13.2,0
2026-07-08T17:30:00,gNB-002,NRCell-006,degraded,244,240,233,226,95,90,226,5,69.0,165.1,29.3,49.6,0
2026-07-08T17:45:00,gNB-001,NRCell-001,urban,393,391,383,382,168,168,382,0,66.5,171.3,20.0,68.5,0
2026-07-08T17:45:00,gNB-001,NRCell-002,suburban,225,222,218,217,76,73,217,2,78.7,146.8,23.0,44.1,0
2026-07-08T17:45:00,gNB-001,NRCell-003,rural,79,78,77,74,24,23,74,1,77.3,159.3,24.1,12.4,0
2026-07-08T17:45:00,gNB-002,NRCell-004,urban,353,347,342,339,155,149,339,2,62.9,200.6,28.2,75.9,0
2026-07-08T17:45:00,gNB-002,NRCell-005,rural,63,62,60,58,17,17,58,0,81.7,142.7,25.4,9.8,0
2026-07-08T17:45:00,gNB-002,NRCell-006,degraded,221,213,212,201,87,82,201,5,61.8,174.1,22.5,62.4,0
2026-07-08T18:00:00,gNB-001,NRCell-001,urban,381,380,361,359,121,119,359,2,73.5,148.6,15.6,66.9,0
2026-07-08T18:00:00,gNB-001,NRCell-002,suburban,233,231,222,220,101,100,220,1,68.5,157.7,25.3,52.5,0
2026-07-08T18:00:00,gNB-001,NRCell-003,rural,84,83,79,79,28,28,79,2,81.5,128.3,13.4,20.0,0
2026-07-08T18:00:00,gNB-002,NRCell-004,urban,375,371,354,353,147,146,353,2,67.5,161.6,27.8,65.5,0
2026-07-08T18:00:00,gNB-002,NRCell-005,rural,55,54,53,52,20,20,52,0,69.8,160.9,27.8,11.6,0
2026-07-08T18:00:00,gNB-002,NRCell-006,degraded,318,305,301,296,105,99,296,4,71.7,150.9,16.8,51.6,0
2026-07-08T18:15:00,gNB-001,NRCell-001,urban,471,465,444,441,203,200,441,0,76.1,141.6,23.3,85.4,0
2026-07-08T18:15:00,gNB-001,NRCell-002,suburban,222,222,219,218,85,84,218,0,69.4,180.5,20.9,47.1,0
2026-07-08T18:15:00,gNB-001,NRCell-003,rural,89,87,83,82,36,36,82,0,75.4,139.4,17.8,15.5,0
2026-07-08T18:15:00,gNB-002,NRCell-004,urban,461,455,452,451,193,188,451,5,72.2,147.0,23.4,73.4,0
2026-07-08T18:15:00,gNB-002,NRCell-005,rural,64,62,59,59,15,14,59,0,77.5,141.6,17.4,15.4,0
2026-07-08T18:15:00,gNB-002,NRCell-006,degraded,270,258,251,245,111,103,245,7,79.8,138.0,20.3,55.0,0
2026-07-08T18:30:00,gNB-001,NRCell-001,urban,360,358,356,351,107,103,351,5,80.3,151.8,19.8,81.1,0
2026-07-08T18:30:00,gNB-001,NRCell-002,suburban,242,239,236,234,83,81,234,2,84.0,128.2,20.1,65.8,0
2026-07-08T18:30:00,gNB-001,NRCell-003,rural,83,82,78,78,27,27,78,0,86.1,133.5,13.4,14.3,0
2026-07-08T18:30:00,gNB-002,NRCell-004,urban,516,510,501,496,141,140,496,3,82.5,139.9,24.5,89.7,0
2026-07-08T18:30:00,gNB-002,NRCell-005,rural,75,75,71,70,22,22,70,0,89.2,125.5,13.0,10.2,0
2026-07-08T18:30:00,gNB-002,NRCell-006,degraded,281,269,267,264,105,99,264,3,81.0,144.0,15.9,65.3,0
2026-07-08T18:45:00,gNB-001,NRCell-001,urban,462,458,448,445,176,171,445,1,87.1,120.5,20.5,95.1,0
2026-07-08T18:45:00,gNB-001,NRCell-002,suburban,271,270,265,262,110,109,262,3,93.2,100.5,17.4,61.4,0
2026-07-08T18:45:00,gNB-001,NRCell-003,rural,81,80,78,78,29,28,78,0,86.8,119.1,18.8,14.0,0
2026-07-08T18:45:00,gNB-002,NRCell-004,urban,641,637,627,623,278,268,623,8,88.6,128.1,19.6,96.5,0
2026-07-08T18:45:00,gNB-002,NRCell-005,rural,64,64,61,59,23,20,59,1,93.2,113.6,18.4,14.3,0
2026-07-08T18:45:00,gNB-002,NRCell-006,degraded,338,320,311,302,138,130,302,7,91.1,119.5,14.9,70.2,0
2026-07-08T19:00:00,gNB-001,NRCell-001,urban,490,486,467,464,178,174,464,3,81.0,135.5,19.0,80.6,0
2026-07-08T19:00:00,gNB-001,NRCell-002,suburban,299,295,286,284,125,122,284,3,93.7,116.4,13.5,69.9,0
2026-07-08T19:00:00,gNB-001,NRCell-003,rural,88,88,86,86,29,29,86,0,80.1,146.6,22.0,18.6,0
2026-07-08T19:00:00,gNB-002,NRCell-004,urban,623,621,609,607,188,185,607,4,85.4,124.6,21.3,121.6,0
2026-07-08T19:00:00,gNB-002,NRCell-005,rural,73,71,67,66,22,22,66,2,76.5,156.9,16.5,15.6,0
2026-07-08T19:00:00,gNB-002,NRCell-006,degraded,343,333,331,320,141,134,320,3,93.4,108.9,12.7,65.4,0
2026-07-08T19:15:00,gNB-001,NRCell-001,urban,497,494,487,482,196,193,482,3,88.6,127.3,17.6,108.8,0
2026-07-08T19:15:00,gNB-001,NRCell-002,suburban,271,269,258,254,81,74,254,5,87.4,79.8,12.1,49.4,0
2026-07-08T19:15:00,gNB-001,NRCell-003,rural,83,81,77,77,22,21,77,1,92.6,103.2,11.7,16.6,0
2026-07-08T19:15:00,gNB-002,NRCell-004,urban,582,579,561,559,161,157,559,2,91.2,119.8,15.7,92.0,0
2026-07-08T19:15:00,gNB-002,NRCell-005,rural,62,62,61,61,18,17,61,2,98.0,101.7,17.8,15.6,0
2026-07-08T19:15:00,gNB-002,NRCell-006,degraded,281,270,259,256,78,69,256,2,98.1,90.5,12.2,61.7,0
2026-07-08T19:30:00,gNB-001,NRCell-001,urban,547,540,517,517,230,225,517,4,83.4,134.6,23.1,115.0,0
2026-07-08T19:30:00,gNB-001,NRCell-002,suburban,300,295,284,282,96,88,282,8,95.1,76.0,12.0,72.9,0
2026-07-08T19:30:00,gNB-001,NRCell-003,rural,95,93,90,89,41,39,89,1,82.2,124.5,19.2,19.2,0
2026-07-08T19:30:00,gNB-002,NRCell-004,urban,560,553,527,521,177,173,521,4,78.6,138.9,22.3,133.1,0
2026-07-08T19:30:00,gNB-002,NRCell-005,rural,66,64,60,59,17,15,59,0,87.6,114.2,13.8,17.9,0
2026-07-08T19:30:00,gNB-002,NRCell-006,degraded,297,287,277,270,108,100,270,5,97.6,99.0,10.5,51.0,0
2026-07-08T19:45:00,gNB-001,NRCell-001,urban,473,470,448,446,197,194,446,1,92.5,106.2,14.2,83.7,0
2026-07-08T19:45:00,gNB-001,NRCell-002,suburban,314,313,303,303,120,110,303,7,99.0,58.9,6.3,60.7,0
2026-07-08T19:45:00,gNB-001,NRCell-003,rural,84,82,79,79,26,23,79,2,83.1,124.2,14.4,15.6,0
2026-07-08T19:45:00,gNB-002,NRCell-004,urban,591,586,571,565,259,254,565,2,91.9,110.1,16.1,89.5,0
2026-07-08T19:45:00,gNB-002,NRCell-005,rural,74,73,72,71,23,23,71,0,90.6,103.4,12.9,16.7,0
2026-07-08T19:45:00,gNB-002,NRCell-006,degraded,276,265,256,243,76,66,243,4,99.0,91.9,10.8,76.4,0
2026-07-08T20:00:00,gNB-001,NRCell-001,urban,442,441,426,422,138,135,422,1,90.1,127.2,19.0,105.3,0
2026-07-08T20:00:00,gNB-001,NRCell-002,suburban,287,284,273,271,116,111,271,7,91.4,79.8,10.1,48.0,0
2026-07-08T20:00:00,gNB-001,NRCell-003,rural,104,104,102,101,34,32,101,3,81.8,151.1,21.4,20.7,0
2026-07-08T20:00:00,gNB-002,NRCell-004,urban,692,690,683,677,250,248,677,3,96.0,105.5,14.8,127.9,0
2026-07-08T20:00:00,gNB-002,NRCell-005,rural,85,85,83,83,29,28,83,0,79.4,151.7,21.3,15.3,0
2026-07-08T20:00:00,gNB-002,NRCell-006,degraded,331,316,312,301,88,79,301,5,99.0,90.9,16.4,72.4,0
2026-07-08T20:15:00,gNB-001,NRCell-001,urban,481,476,458,456,190,187,456,4,85.8,132.0,15.6,83.2,0
2026-07-08T20:15:00,gNB-001,NRCell-002,suburban,234,233,227,222,100,93,222,2,92.0,76.1,7.6,63.7,0
2026-07-08T20:15:00,gNB-001,NRCell-003,rural,90,89,84,83,38,37,83,0,91.0,115.4,16.1,17.1,0
2026-07-08T20:15:00,gNB-002,NRCell-004,urban,573,570,544,539,166,164,539,5,89.8,127.7,17.2,126.7,0
2026-07-08T20:15:00,gNB-002,NRCell-005,rural,66,65,63,63,27,27,63,0,94.7,113.3,19.6,15.8,0
2026-07-08T20:15:00,gNB-002,NRCell-006,degraded,311,298,295,286,123,115,286,6,88.0,131.4,17.3,59.8,0
2026-07-08T20:30:00,gNB-001,NRCell-001,urban,525,520,508,505,134,134,505,7,76.9,143.2,23.1,80.9,0
2026-07-08T20:30:00,gNB-001,NRCell-002,suburban,276,273,267,263,94,89,263,4,95.8,75.0,10.8,52.9,0
2026-07-08T20:30:00,gNB-001,NRCell-003,rural,88,88,86,84,37,36,84,1,89.5,118.8,15.0,21.0,0
2026-07-08T20:30:00,gNB-002,NRCell-004,urban,516,512,492,487,158,157,487,2,90.3,124.3,14.1,98.8,0
2026-07-08T20:30:00,gNB-002,NRCell-005,rural,78,78,75,74,27,26,74,0,89.6,116.3,18.2,12.8,0
2026-07-08T20:30:00,gNB-002,NRCell-006,degraded,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,900
2026-07-08T20:45:00,gNB-001,NRCell-001,urban,582,581,579,572,162,156,572,0,82.5,135.5,16.5,118.8,0
2026-07-08T20:45:00,gNB-001,NRCell-002,suburban,268,263,251,249,72,68,249,3,76.6,97.0,11.6,62.5,0
2026-07-08T20:45:00,gNB-001,NRCell-003,rural,102,100,96,95,29,28,95,3,84.5,118.5,13.7,15.3,0
2026-07-08T20:45:00,gNB-002,NRCell-004,urban,507,501,495,487,177,171,487,6,79.3,145.4,17.4,128.0,0
2026-07-08T20:45:00,gNB-002,NRCell-005,rural,73,72,70,69,26,26,69,0,93.8,99.5,10.1,16.8,0
2026-07-08T20:45:00,gNB-002,NRCell-006,degraded,301,290,283,274,83,77,274,6,95.5,106.3,12.3,48.6,0
2026-07-08T21:00:00,gNB-001,NRCell-001,urban,476,472,456,454,139,137,454,2,84.4,140.4,24.7,76.2,0
2026-07-08T21:00:00,gNB-001,NRCell-002,suburban,310,306,302,298,102,93,298,8,90.7,83.8,13.9,50.6,0
2026-07-08T21:00:00,gNB-001,NRCell-003,rural,96,96,93,92,27,25,92,2,93.2,115.0,17.6,18.0,0
2026-07-08T21:00:00,gNB-002,NRCell-004,urban,487,484,480,473,193,189,473,4,85.4,137.5,16.9,84.6,0
2026-07-08T21:00:00,gNB-002,NRCell-005,rural,74,71,70,69,21,21,69,0,83.7,142.7,25.0,11.2,0
2026-07-08T21:00:00,gNB-002,NRCell-006,degraded,301,287,274,272,92,87,272,5,90.6,109.2,17.5,77.0,0
2026-07-08T21:15:00,gNB-001,NRCell-001,urban,465,460,445,440,194,192,440,5,83.5,124.3,19.0,82.2,0
2026-07-08T21:15:00,gNB-001,NRCell-002,suburban,230,227,218,216,65,63,216,2,78.4,111.6,19.5,45.2,0
2026-07-08T21:15:00,gNB-001,NRCell-003,rural,88,87,83,81,28,27,81,0,82.5,127.4,18.2,19.5,0
2026-07-08T21:15:00,gNB-002,NRCell-004,urban,469,461,452,448,198,194,448,7,76.0,157.7,23.7,119.5,0
2026-07-08T21:15:00,gNB-002,NRCell-005,rural,58,58,57,57,14,14,57,1,72.1,163.3,22.5,12.8,0
2026-07-08T21:15:00,gNB-002,NRCell-006,degraded,296,279,271,268,96,92,268,6,78.6,153.5,22.6,51.1,0
2026-07-08T21:30:00,gNB-001,NRCell-001,urban,437,433,432,431,189,186,431,0,78.4,151.7,18.2,74.8,0
2026-07-08T21:30:00,gNB-001,NRCell-002,suburban,257,253,247,246,86,84,246,3,66.6,113.4,18.8,38.0,0
2026-07-08T21:30:00,gNB-001,NRCell-003,rural,78,77,74,72,23,22,72,2,73.3,174.3,23.9,14.4,0
2026-07-08T21:30:00,gNB-002,NRCell-004,urban,416,412,407,404,153,147,404,1,72.5,159.5,21.0,93.3,0
2026-07-08T21:30:00,gNB-002,NRCell-005,rural,57,56,55,55,14,14,55,0,78.7,150.0,20.9,16.3,0
2026-07-08T21:30:00,gNB-002,NRCell-006,degraded,255,241,236,226,91,85,226,6,72.9,169.3,27.3,52.2,0
2026-07-08T21:45:00,gNB-001,NRCell-001,urban,419,414,403,400,179,177,400,4,72.5,177.7,21.7,72.2,0
2026-07-08T21:45:00,gNB-001,NRCell-002,suburban,228,227,218,218,91,89,218,1,71.0,171.7,24.2,53.0,0
2026-07-08T21:45:00,gNB-001,NRCell-003,rural,84,82,81,80,35,35,80,0,77.6,135.6,17.5,17.6,0
2026-07-08T21:45:00,gNB-002,NRCell-004,urban,342,341,336,335,143,140,335,0,75.1,153.2,20.1,92.1,0
2026-07-08T21:45:00,gNB-002,NRCell-005,rural,67,66,64,64,19,19,64,3,75.3,156.3,28.0,13.4,0
2026-07-08T21:45:00,gNB-002,NRCell-006,degraded,265,243,242,236,72,66,236,4,71.8,171.2,29.0,50.9,0
2026-07-08T22:00:00,gNB-001,NRCell-001,urban,416,412,410,408,182,181,408,1,66.9,160.5,24.9,63.3,0
2026-07-08T22:00:00,gNB-001,NRCell-002,suburban,227,225,222,219,62,60,219,2,65.8,169.5,18.0,37.5,0
2026-07-08T22:00:00,gNB-001,NRCell-003,rural,82,82,80,80,28,26,80,1,76.0,151.7,18.9,18.7,0
2026-07-08T22:00:00,gNB-002,NRCell-004,urban,410,407,391,389,129,127,389,0,66.8,191.5,22.4,79.3,0
2026-07-08T22:00:00,gNB-002,NRCell-005,rural,49,49,47,47,16,15,47,1,75.9,138.9,22.1,12.5,0
2026-07-08T22:00:00,gNB-002,NRCell-006,degraded,248,231,220,218,86,79,218,6,62.4,171.3,27.3,53.9,0
2026-07-08T22:15:00,gNB-001,NRCell-001,urban,449,438,423,421,195,192,421,2,76.4,67.6,10.6,93.4,0
2026-07-08T22:15:00,gNB-001,NRCell-002,suburban,200,199,196,196,59,59,196,2,65.1,181.7,23.5,34.7,0
2026-07-08T22:15:00,gNB-001,NRCell-003,rural,71,71,70,69,21,21,69,0,66.2,192.4,24.2,12.0,0
2026-07-08T22:15:00,gNB-002,NRCell-004,urban,378,375,356,349,120,118,349,3,65.6,171.3,17.4,60.3,0
2026-07-08T22:15:00,gNB-002,NRCell-005,rural,50,50,49,49,18,18,49,0,74.0,170.2,24.6,9.3,0
2026-07-08T22:15:00,gNB-002,NRCell-006,degraded,210,200,196,194,63,60,194,5,63.9,168.1,19.6,48.8,0
2026-07-08T22:30:00,gNB-001,NRCell-001,urban,457,442,440,432,160,155,432,3,67.7,71.0,12.0,90.8,0
2026-07-08T22:30:00,gNB-001,NRCell-002,suburban,155,154,146,144,61,61,144,0,62.7,200.0,30.7,28.1,0
2026-07-08T22:30:00,gNB-001,NRCell-003,rural,57,57,55,53,18,18,53,0,63.7,168.6,24.5,13.2,0
2026-07-08T22:30:00,gNB-002,NRCell-004,urban,290,286,285,284,84,82,284,0,55.3,217.9,35.1,71.1,0
2026-07-08T22:30:00,gNB-002,NRCell-005,rural,52,51,50,50,14,14,50,0,62.6,194.4,29.9,7.4,0
2026-07-08T22:30:00,gNB-002,NRCell-006,degraded,224,218,214,206,76,71,206,6,49.5,234.8,39.2,36.2,0
2026-07-08T22:45:00,gNB-001,NRCell-001,urban,329,320,310,302,110,110,302,2,70.1,75.7,13.4,60.7,0
2026-07-08T22:45:00,gNB-001,NRCell-002,suburban,151,151,150,149,57,56,149,1,59.5,180.4,27.9,25.4,0
2026-07-08T22:45:00,gNB-001,NRCell-003,rural,59,58,56,56,20,20,56,1,59.9,213.5,31.9,14.3,0
2026-07-08T22:45:00,gNB-002,NRCell-004,urban,302,298,283,280,115,112,280,0,55.4,200.4,20.4,74.6,0
2026-07-08T22:45:00,gNB-002,NRCell-005,rural,46,45,43,43,16,16,43,0,65.1,187.1,22.2,9.1,0
2026-07-08T22:45:00,gNB-002,NRCell-006,degraded,176,166,158,155,72,67,155,2,54.4,203.3,30.8,43.7,0
2026-07-08T23:00:00,gNB-001,NRCell-001,urban,301,294,283,276,114,111,276,1,63.4,83.8,11.5,70.8,0
2026-07-08T23:00:00,gNB-001,NRCell-002,suburban,143,143,140,140,40,39,140,0,46.4,210.5,24.0,32.6,0
2026-07-08T23:00:00,gNB-001,NRCell-003,rural,56,56,54,53,15,15,53,0,60.0,187.8,26.5,11.1,0
2026-07-08T23:00:00,gNB-002,NRCell-004,urban,317,315,299,299,108,107,299,2,50.7,227.4,32.0,56.8,0
2026-07-08T23:00:00,gNB-002,NRCell-005,rural,44,43,41,40,18,17,40,0,55.0,221.5,26.6,7.8,0
2026-07-08T23:00:00,gNB-002,NRCell-006,degraded,149,147,142,139,37,35,139,6,52.8,203.0,33.6,30.5,0
2026-07-08T23:15:00,gNB-001,NRCell-001,urban,316,311,310,308,114,114,308,2,57.5,95.6,14.8,50.2,0
2026-07-08T23:15:00,gNB-001,NRCell-002,suburban,131,130,125,124,54,53,124,0,51.7,230.0,34.8,31.1,0
2026-07-08T23:15:00,gNB-001,NRCell-003,rural,43,43,41,40,13,12,40,1,56.4,184.4,30.9,11.1,0
2026-07-08T23:15:00,gNB-002,NRCell-004,urban,256,254,242,240,73,72,240,1,44.7,220.6,29.2,58.0,0
2026-07-08T23:15:00,gNB-002,NRCell-005,rural,37,36,34,34,11,11,34,0,48.1,241.3,40.9,6.1,0
2026-07-08T23:15:00,gNB-002,NRCell-006,degraded,134,130,128,124,37,36,124,3,47.1,244.3,25.9,25.5,0
2026-07-08T23:30:00,gNB-001,NRCell-001,urban,263,256,249,244,78,77,244,1,52.0,94.5,14.3,48.5,0
2026-07-08T23:30:00,gNB-001,NRCell-002,suburban,104,102,101,101,40,38,101,0,39.8,251.7,39.9,25.4,0
2026-07-08T23:30:00,gNB-001,NRCell-003,rural,50,50,49,49,16,16,49,0,50.1,217.4,32.8,8.9,0
2026-07-08T23:30:00,gNB-002,NRCell-004,urban,245,242,231,229,82,80,229,0,44.2,216.6,35.3,51.7,0
2026-07-08T23:30:00,gNB-002,NRCell-005,rural,43,43,42,42,13,12,42,1,46.9,229.7,27.5,7.4,0
2026-07-08T23:30:00,gNB-002,NRCell-006,degraded,128,123,117,114,32,30,114,3,41.6,232.8,24.9,27.3,0
2026-07-08T23:45:00,gNB-001,NRCell-001,urban,234,225,222,217,70,69,217,0,44.0,99.6,13.6,47.7,0
2026-07-08T23:45:00,gNB-001,NRCell-002,suburban,113,113,111,110,34,32,110,2,37.8,229.6,32.9,17.4,0
2026-07-08T23:45:00,gNB-001,NRCell-003,rural,42,42,40,40,12,12,40,3,45.4,174.6,25.9,7.8,0
2026-07-08T23:45:00,gNB-002,NRCell-004,urban,212,209,204,203,87,85,203,2,36.0,246.6,38.8,40.9,0
2026-07-08T23:45:00,gNB-002,NRCell-005,rural,27,27,26,26,10,10,26,0,44.2,254.1,36.2,5.4,0
2026-07-08T23:45:00,gNB-002,NRCell-006,degraded,137,133,130,123,40,40,123,3,38.0,247.9,36.2,27.0,0
