Jul  6 00:01:19 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000831@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:03:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001479@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:06:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002241@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:08:16 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004416@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:09:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002257@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:10:06 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003481@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:12:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003547@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:15:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000190@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:16:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001432@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:19:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003867@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:23:50 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000208@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:24:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000693@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:26:55 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003465@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:28:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001461@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:29:03 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001813@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:30:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004220@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:32:08 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004824@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:32:42 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002742@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:37:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002954@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:37:38 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004466@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:38:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000749@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:38:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004707@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:39:27 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001778@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:43:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004725@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:47:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001813@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:47:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001621@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:50:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004922@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:51:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001495@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:54:48 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001814@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:55:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000005@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:55:07 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003875@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:55:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003605@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 08:58:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002474@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:02:43 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004075@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:04:42 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002694@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:05:24 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000194@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:08:58 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000433@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:09:56 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004346@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:11:47 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002155@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:12:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002138@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:13:15 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000283@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:13:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003452@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:14:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000248@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:16:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003058@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:16:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001019@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:17:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003278@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:17:54 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003047@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:19:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003640@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:22:26 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001005@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:22:56 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001465@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:23:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003085@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:24:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000601@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:25:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001405@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:27:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003072@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:30:02 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000662@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:34:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000361@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:35:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000512@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:36:56 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004921@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:37:57 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003299@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:38:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002141@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:39:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004262@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:42:21 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003182@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:43:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002067@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:46:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004307@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:47:51 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001933@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:49:15 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000087@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:49:16 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000050@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:50:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003375@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:52:55 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000662@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:53:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000298@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:56:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004931@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:59:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001569@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 09:59:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001387@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:00:09 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004133@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:01:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003787@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:01:38 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002235@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:04:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004133@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:04:41 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003126@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:07:14 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003832@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:07:27 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000800@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:10:06 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001946@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:11:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000016@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:12:05 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003338@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:12:28 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002526@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:14:58 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004777@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:15:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000428@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:16:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001189@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:18:52 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002085@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:20:20 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003970@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:20:46 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002444@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:22:16 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003893@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:23:01 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001571@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:23:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004305@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:26:29 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001537@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:27:31 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000707@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:27:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001461@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:31:32 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002612@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:31:45 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003239@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:32:13 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001055@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:32:16 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003141@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:36:25 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001238@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:37:10 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000321@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:38:18 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001738@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:38:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003104@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:41:58 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000000069@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:43:11 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003437@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:44:39 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002295@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:45:12 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003296@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:46:30 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004062@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:48:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002213@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:49:15 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002483@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:50:04 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003213@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:51:27 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004256@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:51:54 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004912@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:52:44 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000003649@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:52:47 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004096@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:53:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004238@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:54:37 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000002933@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:54:59 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001723@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:59:23 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000001619@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
Jul  8 10:59:49 ims kamailio-icscf[3045]: INFO: cdp [routing.c:118]: Cx UAR for 999700000004075@ims.mnc070.mcc999.3gpp.network.org, assigned scscf.ims.mnc070.mcc999.3gpp.network.org
